clientnum,attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,income_category_min,income_category_max
710621283,Existing Customer,50,M,2,High School,Married,Blue,32,3,1,3,10733.0,783,9950.0,0.732,3910,66,0.65,0.073,60000,60000
716714733,Existing Customer,41,M,3,Graduate,Single,Blue,30,3,2,0,3460.0,955,2505.0,0.644,3642,69,0.769,0.276,80000,80000
720921408,Existing Customer,46,F,2,College,Single,Blue,36,6,1,4,1996.0,1544,452.0,0.919,3760,69,0.683,0.774,0,40000
789185508,Existing Customer,49,M,2,High School,Married,Blue,38,5,2,1,5536.0,756,4780.0,0.635,3918,70,0.628,0.137,60000,60000
716022258,Attrited Customer,51,F,3,College,Single,Blue,36,3,3,3,8960.0,2222,6738.0,0.382,1853,40,0.333,0.248,0,40000
789362058,Existing Customer,52,M,4,Uneducated,Married,Blue,42,3,2,0,5693.0,0,5693.0,0.928,4003,64,0.684,0.0,60000,60000
771460158,Existing Customer,43,M,3,Graduate,Single,Blue,31,3,1,2,4098.0,1776,2322.0,0.673,3939,84,0.647,0.433,0,40000
714147858,Existing Customer,44,M,3,High School,Single,Blue,35,3,3,4,18358.0,1044,17314.0,0.524,3920,85,0.491,0.057,80000,80000
708394908,Existing Customer,44,M,0,High School,Single,Blue,33,5,1,3,2337.0,1442,895.0,0.659,3945,65,0.548,0.617,40000,40000
778433283,Attrited Customer,51,M,3,High School,Married,Blue,31,3,3,3,8989.0,0,8989.0,0.47,2031,53,1.038,0.0,60000,60000
720637008,Existing Customer,51,F,2,Uneducated,Married,Blue,43,6,2,3,2124.0,1426,698.0,0.966,3210,52,0.733,0.671,0,40000
716877258,Existing Customer,55,F,3,Graduate,Single,Blue,48,4,3,2,3968.0,1374,2594.0,0.703,4641,65,0.711,0.346,0,40000
788760633,Existing Customer,53,M,3,Uneducated,Divorced,Blue,33,4,2,2,13513.0,1495,12018.0,0.505,3503,68,0.511,0.111,60000,60000
718602708,Existing Customer,43,M,3,Graduate,Single,Blue,33,3,3,2,16351.0,1541,14810.0,0.763,3475,82,0.673,0.094,80000,80000
712365483,Existing Customer,51,M,1,Graduate,Single,Blue,43,5,2,4,9619.0,1731,7888.0,0.712,3690,76,0.52,0.18,60000,60000
789154833,Existing Customer,56,M,3,High School,Single,Blue,44,5,2,0,19030.0,912,18118.0,0.894,4137,72,0.532,0.048,80000,80000
715849983,Existing Customer,44,F,4,Unknown,Married,Blue,36,4,1,4,2107.0,0,2107.0,0.975,4007,82,0.952,0.0,0,40000
780336258,Existing Customer,55,F,1,Graduate,Single,Blue,42,6,3,2,2517.0,1257,1260.0,0.834,4528,75,0.786,0.499,0,40000
716567433,Existing Customer,41,F,4,Graduate,Married,Blue,36,3,2,3,3179.0,1229,1950.0,0.781,4337,82,1.05,0.387,40000,40000
713057658,Existing Customer,48,F,3,Unknown,Divorced,Blue,36,5,1,4,3968.0,935,3033.0,0.649,4128,72,0.674,0.236,0,40000
718191483,Existing Customer,45,M,3,Graduate,Divorced,Blue,35,6,3,2,5065.0,1362,3703.0,0.68,3555,75,0.471,0.269,60000,60000
811527933,Attrited Customer,65,F,0,College,Single,Silver,56,3,4,3,10885.0,1758,9127.0,0.8,2291,39,0.773,0.162,0,40000
778617708,Attrited Customer,46,M,3,College,Married,Blue,26,6,2,3,1438.3,864,574.3,0.766,2299,40,0.481,0.601,80000,80000
785055108,Existing Customer,52,M,0,Graduate,Single,Blue,46,4,2,4,10817.0,1142,9675.0,0.722,3889,60,0.818,0.106,60000,60000
772574283,Attrited Customer,50,F,2,Graduate,Married,Blue,40,3,1,4,7191.0,0,7191.0,0.565,1654,30,0.579,0.0,40000,40000
761240358,Existing Customer,52,F,2,Unknown,Single,Blue,45,5,2,2,2155.0,1219,936.0,0.805,4295,77,0.791,0.566,0,40000
769927533,Existing Customer,50,F,1,High School,Married,Blue,44,4,2,1,3222.0,1422,1800.0,0.662,4613,72,0.6,0.441,0,40000
718545033,Existing Customer,27,F,0,Graduate,Married,Blue,17,4,2,2,2042.0,1567,475.0,0.744,5146,78,0.733,0.767,0,40000
714972558,Attrited Customer,37,F,2,Graduate,Single,Blue,36,2,3,0,1610.0,0,1610.0,0.889,2729,45,0.406,0.0,0,40000
716492583,Existing Customer,37,F,1,Uneducated,Single,Blue,28,6,3,4,2388.0,1708,680.0,0.903,4539,89,0.745,0.715,0,40000
766381908,Existing Customer,49,F,4,High School,Married,Blue,42,4,1,4,2473.0,1263,1210.0,0.71,4597,80,0.6,0.511,0,40000
719109783,Existing Customer,42,M,3,Uneducated,Married,Blue,32,3,3,2,13103.0,1809,11294.0,0.724,4323,72,0.5,0.138,40000,40000
796236258,Existing Customer,48,F,5,High School,Single,Blue,42,5,1,2,2465.0,1128,1337.0,0.613,4030,86,0.483,0.458,40000,40000
709700058,Existing Customer,52,F,2,Graduate,Single,Blue,33,5,2,2,6081.0,989,5092.0,1.222,4451,70,0.429,0.163,40000,40000
716905158,Existing Customer,45,M,2,Unknown,Single,Blue,30,3,1,3,21815.0,0,21815.0,0.807,3904,72,1.118,0.0,60000,60000
718851783,Existing Customer,49,M,1,High School,Married,Silver,37,4,3,2,34516.0,2386,32130.0,0.698,3924,65,0.512,0.069,80000,80000
709709283,Attrited Customer,38,M,3,College,Single,Blue,19,1,2,4,3458.0,321,3137.0,0.586,2256,40,0.29,0.093,40000,40000
711993258,Existing Customer,50,F,0,High School,Single,Blue,39,5,3,2,8264.0,2057,6207.0,0.821,4240,73,0.587,0.249,40000,40000
780105483,Attrited Customer,65,F,0,Uneducated,Single,Blue,50,3,4,4,1697.0,377,1320.0,1.048,2799,49,0.485,0.222,0,40000
718350033,Existing Customer,50,M,3,College,Single,Blue,36,3,2,2,3069.0,1881,1188.0,1.111,2909,58,1.522,0.613,40000,40000
715294083,Attrited Customer,46,M,2,College,Single,Blue,38,2,3,2,10309.0,0,10309.0,0.451,1760,40,0.6,0.0,80000,80000
710905908,Existing Customer,43,M,4,High School,Single,Blue,36,4,3,3,4983.0,1355,3628.0,0.66,1939,30,0.5,0.272,60000,60000
715411608,Existing Customer,45,F,3,High School,Single,Blue,36,3,1,1,1663.0,1112,551.0,0.588,2978,61,0.906,0.669,40000,40000
710598408,Existing Customer,55,F,0,Graduate,Single,Blue,36,6,1,1,2695.0,0,2695.0,0.816,4557,94,0.843,0.0,0,40000
713138433,Existing Customer,50,M,3,Graduate,Single,Blue,42,4,2,3,14782.0,1020,13762.0,0.683,3206,54,0.8,0.069,60000,60000
718819158,Existing Customer,54,F,3,Uneducated,Single,Blue,41,3,1,3,2488.0,2196,292.0,0.733,4361,75,0.63,0.883,40000,40000
720186258,Existing Customer,45,F,4,High School,Divorced,Blue,31,5,2,4,4701.0,1170,3531.0,0.547,4136,77,0.604,0.249,40000,40000
710197308,Existing Customer,39,F,2,Graduate,Married,Blue,28,4,3,0,1438.3,0,1438.3,1.017,4089,73,0.872,0.0,0,40000
817086783,Existing Customer,45,F,3,High School,Married,Blue,27,4,3,2,2826.0,2162,664.0,0.924,2005,32,0.684,0.765,0,40000
749211483,Existing Customer,52,F,0,College,Married,Blue,45,4,2,1,4597.0,1905,2692.0,0.906,4932,67,0.914,0.414,40000,40000
789749433,Existing Customer,33,F,1,Graduate,Married,Blue,21,5,3,2,2591.0,2340,251.0,0.608,4730,82,0.708,0.903,0,40000
715082133,Existing Customer,40,M,2,Graduate,Married,Blue,36,5,2,2,2494.0,1492,1002.0,0.744,3407,61,0.694,0.598,40000,40000
714946908,Existing Customer,61,M,1,Uneducated,Single,Blue,36,6,1,1,5039.0,1352,3687.0,0.797,3300,68,0.545,0.268,40000,40000
716711433,Attrited Customer,48,M,5,High School,Married,Blue,39,3,3,1,7897.0,157,7740.0,0.699,2270,46,0.394,0.02,40000,40000
708406083,Existing Customer,35,F,0,Unknown,Married,Blue,24,5,3,1,3436.0,2493,943.0,0.824,5211,90,0.765,0.726,0,40000
720029508,Existing Customer,50,F,1,Graduate,Single,Blue,37,3,1,0,12064.0,1312,10752.0,0.462,4100,67,0.675,0.109,40000,40000
709227033,Existing Customer,53,M,3,Graduate,Single,Blue,46,5,2,3,9065.0,1548,7517.0,0.872,4030,73,0.78,0.171,80000,80000
720846558,Existing Customer,49,M,1,Unknown,Single,Blue,36,6,3,4,34516.0,0,34516.0,0.665,2512,45,0.324,0.0,80000,80000
719217483,Existing Customer,45,F,4,Doctorate,Married,Blue,36,5,1,2,3240.0,1775,1465.0,0.754,4200,67,0.675,0.548,0,40000
720479058,Existing Customer,50,F,1,Post-Graduate,Single,Blue,39,4,2,2,1438.3,851,587.3,0.983,4379,64,0.829,0.592,0,40000
779192283,Existing Customer,51,F,2,Unknown,Married,Blue,39,3,1,2,6462.0,2517,3945.0,0.842,4156,77,0.833,0.39,0,40000
711588708,Attrited Customer,50,F,2,Uneducated,Married,Blue,36,1,3,1,1438.3,458,980.3,0.613,1863,42,0.312,0.318,40000,40000
714492783,Attrited Customer,46,F,4,Uneducated,Married,Blue,36,3,3,3,1438.3,0,1438.3,0.346,1517,38,0.407,0.0,0,40000
797998158,Existing Customer,52,M,3,Uneducated,Single,Blue,46,4,1,2,4555.0,0,4555.0,1.031,3646,66,1.2,0.0,80000,80000
714021183,Existing Customer,54,M,4,Graduate,Single,Blue,36,4,2,3,30666.0,1046,29620.0,0.801,3709,66,0.886,0.034,80000,80000
780710433,Existing Customer,53,M,2,College,Single,Blue,42,4,2,2,1575.0,0,1575.0,1.32,4241,77,0.974,0.0,80000,80000
714121083,Existing Customer,40,F,3,Graduate,Married,Blue,20,5,2,2,6247.0,1508,4739.0,1.01,5158,68,0.447,0.241,40000,40000
779210283,Existing Customer,36,M,3,Uneducated,Married,Blue,25,6,2,4,3645.0,2517,1128.0,0.749,4142,74,0.644,0.691,40000,40000
716230158,Existing Customer,35,F,3,Graduate,Married,Blue,36,4,1,4,7234.0,2000,5234.0,0.754,4272,83,0.596,0.276,40000,40000
708724908,Existing Customer,47,F,2,High School,Single,Blue,35,4,2,3,2262.0,0,2262.0,0.806,4113,83,0.627,0.0,0,40000
713804058,Existing Customer,45,F,4,College,Married,Blue,36,5,2,3,4187.0,2199,1988.0,0.908,4647,81,0.884,0.525,0,40000
718791708,Attrited Customer,48,M,2,High School,Married,Blue,32,1,2,4,16362.0,2268,14094.0,0.841,2228,37,0.85,0.139,80000,80000
794528283,Existing Customer,44,M,4,College,Married,Blue,28,4,2,2,2748.0,878,1870.0,0.633,3383,67,0.558,0.32,60000,60000
794856033,Existing Customer,38,M,3,Post-Graduate,Married,Blue,32,3,2,3,5242.0,470,4772.0,0.805,4306,77,0.604,0.09,80000,80000
712939533,Existing Customer,43,M,5,Graduate,Married,Blue,35,4,3,0,21585.0,986,20599.0,0.631,3789,70,0.75,0.046,60000,60000
709742958,Existing Customer,45,M,5,High School,Married,Blue,37,3,1,3,15626.0,1148,14478.0,1.028,3386,65,0.711,0.073,60000,60000
772695033,Attrited Customer,47,M,5,High School,Single,Blue,37,3,4,4,18800.0,2517,16283.0,0.482,1575,23,0.211,0.134,80000,80000
714850158,Existing Customer,49,M,4,Graduate,Single,Blue,36,5,1,3,1963.0,1516,447.0,0.872,4150,75,0.744,0.772,80000,80000
708831858,Attrited Customer,43,F,3,Uneducated,Married,Blue,30,1,3,4,4579.0,1506,3073.0,0.443,1915,44,0.375,0.329,0,40000
718076733,Existing Customer,43,M,1,Graduate,Single,Silver,31,4,3,3,25824.0,1170,24654.0,0.684,3101,73,0.78,0.045,60000,60000
780006783,Attrited Customer,59,M,1,Uneducated,Single,Silver,49,3,2,2,15809.0,0,15809.0,0.992,3109,48,0.412,0.0,40000,40000
779741883,Existing Customer,47,F,2,Unknown,Single,Blue,32,6,1,3,2493.0,831,1662.0,0.581,4274,68,0.581,0.333,0,40000
780657708,Existing Customer,48,M,2,Unknown,Married,Blue,37,4,3,3,6593.0,0,6593.0,0.667,3520,69,0.769,0.0,80000,80000
712901283,Attrited Customer,53,F,2,Graduate,Single,Blue,36,2,3,2,2121.0,0,2121.0,0.618,1464,32,0.778,0.0,40000,40000
802101858,Existing Customer,40,F,2,Unknown,Married,Blue,34,3,3,3,4757.0,1978,2779.0,0.959,4220,71,0.775,0.416,0,40000
718473558,Attrited Customer,42,F,3,Doctorate,Single,Blue,18,5,3,4,8668.0,0,8668.0,0.275,1402,38,0.31,0.0,0,40000
743590608,Existing Customer,50,M,2,High School,Married,Blue,43,6,3,4,21869.0,950,20919.0,0.866,4233,71,0.775,0.043,60000,60000
788252358,Existing Customer,49,M,3,High School,Single,Blue,40,3,4,2,8190.0,1716,6474.0,0.781,3529,84,0.787,0.21,60000,60000
714567708,Existing Customer,46,F,1,Uneducated,Divorced,Blue,36,5,3,3,2483.0,2049,434.0,0.69,4421,74,0.51,0.825,0,40000
711208083,Existing Customer,40,F,4,Unknown,Married,Blue,30,6,3,2,2925.0,1447,1478.0,0.563,4455,77,0.604,0.495,0,40000
709708233,Attrited Customer,49,F,3,Doctorate,Married,Blue,29,3,4,2,7066.0,0,7066.0,0.479,1695,38,0.31,0.0,0,40000
709957158,Existing Customer,48,M,4,High School,Married,Blue,40,5,1,2,2514.0,2251,263.0,0.852,3942,65,0.625,0.895,40000,40000
828288333,Existing Customer,50,M,0,Uneducated,Married,Blue,46,4,1,3,3640.0,659,2981.0,0.938,3756,70,0.842,0.181,60000,60000
709178733,Attrited Customer,50,F,2,Post-Graduate,Married,Blue,36,3,2,3,5527.0,1120,4407.0,0.442,2281,37,0.48,0.203,40000,40000
721325133,Existing Customer,45,M,2,College,Married,Blue,36,6,1,3,31625.0,0,31625.0,0.559,4503,77,0.674,0.0,80000,80000
720454158,Existing Customer,44,M,2,Unknown,Single,Blue,30,6,2,2,9827.0,600,9227.0,0.477,2840,63,0.537,0.061,60000,60000
717444558,Existing Customer,50,F,1,Graduate,Married,Blue,38,4,1,3,2623.0,1714,909.0,0.807,5237,76,0.81,0.653,0,40000
715474833,Existing Customer,37,M,2,College,Single,Blue,36,3,2,2,12944.0,1399,11545.0,0.507,4389,84,0.68,0.108,80000,80000
718271958,Existing Customer,54,M,2,Uneducated,Married,Blue,34,5,1,4,6401.0,1471,4930.0,0.655,4465,63,0.703,0.23,60000,60000
708924783,Existing Customer,43,M,3,Graduate,Divorced,Blue,36,4,1,0,5506.0,2129,3377.0,0.705,4024,62,0.55,0.387,80000,80000
717669483,Existing Customer,52,M,1,Graduate,Single,Blue,44,3,3,1,34516.0,0,34516.0,0.551,1737,38,0.9,0.0,80000,80000
809360883,Existing Customer,46,M,4,College,Single,Blue,41,3,1,1,17673.0,1783,15890.0,1.003,3160,59,1.36,0.101,60000,60000
717176508,Existing Customer,43,F,3,Unknown,Single,Blue,34,5,3,4,2656.0,1166,1490.0,0.586,4171,80,0.818,0.439,40000,40000
713444058,Existing Customer,45,M,1,Unknown,Divorced,Silver,31,3,1,1,17437.0,2225,15212.0,0.814,3381,51,0.594,0.128,40000,40000
719609433,Existing Customer,55,F,4,Uneducated,Divorced,Blue,43,5,3,2,1965.0,1525,440.0,0.855,4671,69,0.816,0.776,40000,40000
797234508,Existing Customer,51,M,3,Unknown,Single,Silver,45,3,2,4,30899.0,0,30899.0,0.502,1481,20,0.333,0.0,60000,60000
714537258,Existing Customer,48,M,3,Doctorate,Married,Blue,36,3,2,1,8876.0,1132,7744.0,0.844,3779,78,0.814,0.128,60000,60000
793412958,Existing Customer,44,M,4,Unknown,Married,Blue,38,3,1,3,2440.0,1501,939.0,0.744,4382,88,0.66,0.615,60000,60000
715240683,Existing Customer,46,M,4,High School,Married,Blue,37,3,2,3,15535.0,1302,14233.0,0.461,3718,66,0.61,0.084,80000,80000
802662858,Existing Customer,55,F,2,Graduate,Divorced,Blue,49,5,1,4,3949.0,2024,1925.0,0.667,3495,64,0.882,0.513,0,40000
780206958,Existing Customer,49,M,4,Graduate,Married,Blue,39,3,2,2,5937.0,2120,3817.0,0.654,4228,70,0.75,0.357,60000,60000
711491283,Existing Customer,44,F,3,Doctorate,Married,Blue,36,4,3,0,1975.0,1264,711.0,0.671,2959,63,0.8,0.64,0,40000
720211533,Existing Customer,41,F,4,Uneducated,Married,Blue,33,5,2,3,2888.0,821,2067.0,0.931,4713,77,1.026,0.284,0,40000
715409733,Attrited Customer,47,F,4,College,Single,Blue,36,2,2,3,2263.0,0,2263.0,0.752,2385,33,0.375,0.0,0,40000
715732533,Attrited Customer,52,M,4,Graduate,Married,Blue,36,4,1,3,9375.0,1625,7750.0,0.532,2108,51,0.5,0.173,60000,60000
713722608,Attrited Customer,48,F,2,Unknown,Divorced,Blue,35,3,1,4,2806.0,2514,292.0,0.341,1757,35,0.4,0.896,0,40000
709101258,Attrited Customer,41,F,2,High School,Divorced,Blue,28,4,2,2,1478.0,524,954.0,0.751,2180,46,0.643,0.355,0,40000
708588408,Existing Customer,53,M,3,Uneducated,Single,Blue,36,6,2,2,6836.0,1607,5229.0,0.524,4421,74,0.542,0.235,60000,60000
721427358,Attrited Customer,47,M,4,Unknown,Divorced,Blue,28,6,1,3,8757.0,0,8757.0,0.507,2108,47,0.516,0.0,80000,80000
717099408,Existing Customer,40,M,3,Graduate,Married,Blue,29,6,3,2,10529.0,0,10529.0,0.729,4583,87,0.851,0.0,60000,60000
715155033,Existing Customer,61,M,0,High School,Single,Blue,49,6,1,4,2122.0,975,1147.0,0.807,5224,85,0.667,0.459,40000,40000
709338633,Attrited Customer,56,F,1,Graduate,Single,Blue,37,2,4,3,2339.0,0,2339.0,0.493,1542,45,0.607,0.0,40000,40000
741116058,Existing Customer,48,M,2,Graduate,Married,Blue,41,5,2,4,2582.0,1399,1183.0,0.559,2144,42,0.909,0.542,40000,40000
813755658,Existing Customer,60,M,1,Graduate,Single,Blue,55,6,2,1,11524.0,0,11524.0,0.682,3598,72,0.532,0.0,80000,80000
814219008,Existing Customer,65,M,1,Doctorate,Single,Blue,56,5,2,2,1456.0,867,589.0,0.725,3953,69,0.725,0.595,40000,40000
715182108,Existing Customer,51,F,3,High School,Married,Blue,35,6,1,3,3025.0,1912,1113.0,0.674,4626,78,0.773,0.632,0,40000
717078933,Existing Customer,40,F,5,Graduate,Single,Blue,29,3,2,4,4205.0,2517,1688.0,0.652,4256,69,0.725,0.599,0,40000
714738033,Existing Customer,44,F,4,Graduate,Married,Blue,25,5,3,2,1602.0,1044,558.0,0.781,5428,85,0.635,0.652,0,40000
715093383,Existing Customer,49,F,2,College,Married,Blue,41,3,1,3,2115.0,1598,517.0,0.934,4450,68,0.545,0.756,0,40000
717195933,Attrited Customer,42,M,3,Graduate,Married,Blue,30,2,2,3,5298.0,0,5298.0,0.857,2431,37,0.542,0.0,60000,60000
747107508,Existing Customer,56,F,3,Graduate,Single,Blue,49,4,3,1,2433.0,1947,486.0,0.816,4269,88,0.76,0.8,0,40000
717920583,Existing Customer,60,F,1,Uneducated,Divorced,Blue,49,5,2,2,1443.0,0,1443.0,0.875,4673,59,0.735,0.0,0,40000
787593558,Existing Customer,42,M,3,Graduate,Married,Blue,34,6,3,0,4562.0,2258,2304.0,0.861,3740,55,0.833,0.495,80000,80000
708801108,Attrited Customer,57,F,3,Uneducated,Single,Blue,51,3,0,3,1438.3,0,1438.3,0.429,2113,38,0.267,0.0,0,40000
770667408,Existing Customer,47,M,4,College,Married,Blue,33,3,1,3,8854.0,2382,6472.0,0.67,4768,81,0.929,0.269,80000,80000
823590483,Existing Customer,62,F,0,Graduate,Divorced,Blue,56,3,1,1,2230.0,1716,514.0,0.811,4027,75,0.5,0.77,0,40000
710635083,Existing Customer,46,M,4,High School,Married,Blue,38,5,1,2,28327.0,582,27745.0,0.912,3475,52,0.733,0.021,80000,80000
713803158,Existing Customer,41,M,3,High School,Single,Blue,33,4,1,3,9246.0,0,9246.0,0.658,4611,91,0.569,0.0,60000,60000
713593683,Existing Customer,43,F,3,Graduate,Married,Blue,28,5,3,3,11155.0,1583,9572.0,1.061,3504,60,0.765,0.142,40000,40000
789382758,Attrited Customer,54,M,3,Graduate,Single,Blue,44,6,3,3,5501.0,0,5501.0,0.519,2050,51,0.821,0.0,40000,40000
813427833,Existing Customer,45,F,4,Graduate,Single,Blue,40,3,2,1,2110.0,844,1266.0,1.109,4812,77,0.604,0.4,0,40000
717846108,Existing Customer,49,M,4,Uneducated,Married,Blue,34,5,3,2,12994.0,904,12090.0,0.627,3734,74,0.85,0.07,60000,60000
721437333,Attrited Customer,46,M,2,Graduate,Single,Blue,36,2,2,2,5054.0,2517,2537.0,0.605,2027,39,0.393,0.498,80000,80000
712404483,Existing Customer,49,M,2,High School,Married,Blue,36,4,3,1,3989.0,2514,1475.0,0.469,5189,82,0.519,0.63,80000,80000
714926508,Existing Customer,52,M,2,Graduate,Married,Silver,45,5,4,2,34516.0,1938,32578.0,0.807,2275,46,0.438,0.056,80000,80000
709774608,Existing Customer,51,M,3,Unknown,Married,Blue,36,4,3,4,5993.0,1582,4411.0,0.44,3464,64,0.684,0.264,60000,60000
718802283,Existing Customer,44,F,3,Post-Graduate,Divorced,Blue,31,3,2,1,8320.0,0,8320.0,0.421,4128,82,0.491,0.0,0,40000
711626658,Attrited Customer,62,F,1,High School,Single,Blue,36,2,3,4,1930.0,0,1930.0,0.331,1971,45,0.25,0.0,0,40000
789354783,Existing Customer,45,F,3,Unknown,Single,Blue,32,5,3,0,2329.0,1465,864.0,0.815,4286,86,0.72,0.629,0,40000
720486408,Existing Customer,55,F,1,Uneducated,Single,Blue,36,3,3,0,1438.3,756,682.3,1.012,4436,73,0.622,0.526,0,40000
717793983,Attrited Customer,55,M,3,Graduate,Single,Silver,45,2,3,1,18128.0,0,18128.0,0.71,2503,49,0.885,0.0,40000,40000
713127708,Existing Customer,38,F,0,Uneducated,Married,Blue,26,5,1,4,2230.0,0,2230.0,0.896,3766,63,0.909,0.0,0,40000
714119283,Attrited Customer,42,F,2,Unknown,Single,Blue,34,3,3,3,2516.0,0,2516.0,0.53,2257,51,0.545,0.0,40000,40000
718538958,Existing Customer,55,F,3,College,Single,Blue,43,6,3,4,1844.0,0,1844.0,0.729,4564,82,0.608,0.0,0,40000
710353233,Existing Customer,48,M,3,College,Divorced,Blue,39,4,3,2,13233.0,1106,12127.0,0.882,4288,47,0.621,0.084,60000,60000
713853858,Existing Customer,41,M,4,Unknown,Married,Silver,31,5,2,2,34516.0,1433,33083.0,0.758,2589,57,0.676,0.042,80000,80000
710342508,Existing Customer,48,F,2,Uneducated,Married,Blue,36,3,3,4,1593.0,0,1593.0,0.718,4004,76,0.652,0.0,40000,40000
787563858,Existing Customer,50,F,1,Graduate,Married,Blue,41,4,2,3,8589.0,685,7904.0,0.858,3553,63,0.909,0.08,0,40000
799239033,Attrited Customer,53,F,3,High School,Single,Blue,47,1,3,4,1714.0,0,1714.0,0.661,2279,46,0.533,0.0,40000,40000
718489608,Existing Customer,50,F,4,Graduate,Married,Blue,36,6,2,2,2433.0,1948,485.0,0.752,4668,69,0.643,0.801,0,40000
758824608,Existing Customer,47,M,4,Uneducated,Married,Blue,40,5,2,4,21148.0,1746,19402.0,0.853,3370,69,0.769,0.083,80000,80000
780984408,Existing Customer,65,F,0,Unknown,Divorced,Blue,50,3,3,3,7487.0,1953,5534.0,0.891,4070,63,0.658,0.261,0,40000
814483608,Attrited Customer,47,F,4,Graduate,Divorced,Blue,42,1,3,3,5798.0,2517,3281.0,0.58,1860,43,0.433,0.434,0,40000
708848208,Existing Customer,52,M,3,Uneducated,Single,Blue,40,6,3,2,34516.0,1757,32759.0,0.786,4223,81,0.653,0.051,80000,80000
715514133,Attrited Customer,44,F,4,Graduate,Married,Blue,31,3,3,4,2184.0,0,2184.0,0.671,1973,42,0.556,0.0,0,40000
715955208,Existing Customer,35,F,1,High School,Single,Blue,26,3,3,2,2189.0,1833,356.0,0.56,4530,72,0.846,0.837,0,40000
794707083,Attrited Customer,50,M,2,College,Single,Blue,44,5,2,4,3495.0,0,3495.0,0.639,2131,41,0.464,0.0,80000,80000
805313808,Attrited Customer,52,F,3,High School,Married,Blue,47,2,2,3,8018.0,134,7884.0,0.717,2409,38,0.31,0.017,40000,40000
772922883,Attrited Customer,41,M,3,Unknown,Married,Blue,22,3,3,4,20543.0,0,20543.0,0.547,1874,42,0.615,0.0,80000,80000
714502458,Existing Customer,49,M,3,Unknown,Married,Blue,36,6,2,4,17811.0,643,17168.0,0.842,3748,79,0.646,0.036,60000,60000
712444533,Existing Customer,43,M,2,High School,Single,Blue,36,6,2,0,14418.0,0,14418.0,1.043,3880,68,0.7,0.0,80000,80000
817038333,Existing Customer,55,F,0,Graduate,Married,Blue,40,4,3,4,1513.0,725,788.0,0.791,4042,72,0.714,0.479,0,40000
720338658,Existing Customer,56,F,3,Post-Graduate,Single,Blue,42,3,2,2,2490.0,1623,867.0,0.79,2998,60,0.622,0.652,0,40000
787849833,Existing Customer,49,M,2,High School,Married,Blue,40,4,2,0,13490.0,1672,11818.0,0.799,4205,75,0.415,0.124,80000,80000
721143258,Existing Customer,46,M,1,High School,Single,Blue,33,6,4,3,1664.0,798,866.0,0.703,4804,66,0.535,0.48,40000,40000
806619333,Existing Customer,36,F,3,High School,Single,Blue,31,4,2,3,2909.0,2085,824.0,1.035,5154,80,0.86,0.717,0,40000
719378658,Existing Customer,57,M,3,Graduate,Divorced,Silver,36,6,3,4,34516.0,1384,33132.0,0.887,4745,69,0.605,0.04,80000,80000
720670458,Existing Customer,52,F,2,Unknown,Single,Blue,45,3,1,3,3476.0,1560,1916.0,0.894,3496,58,0.871,0.449,40000,40000
716955783,Existing Customer,52,M,2,Graduate,Single,Blue,36,6,2,2,16026.0,1160,14866.0,0.386,4418,59,0.639,0.072,80000,80000
817970208,Existing Customer,45,M,1,Uneducated,Divorced,Blue,40,4,3,2,2705.0,1334,1371.0,0.886,4501,67,0.675,0.493,0,40000
750147483,Existing Customer,49,M,2,High School,Single,Blue,37,6,1,4,24299.0,2517,21782.0,0.723,5320,62,0.771,0.104,80000,80000
715540233,Existing Customer,43,M,3,Graduate,Single,Blue,34,6,1,2,20755.0,2276,18479.0,0.801,4615,79,0.837,0.11,60000,60000
807584958,Attrited Customer,50,M,3,Uneducated,Married,Blue,45,2,2,5,21096.0,0,21096.0,0.637,1882,39,0.345,0.0,60000,60000
